number_1,number_2,full_cond,accuracy,ablated_unit,diff_from_full
plural,plural,plural_plural,0.9983333333333332,775.0,0.0
singular,singular,singular_singular,1.0,519.0,0.0
singular,plural,singular_plural,0.9566666666666668,519.0,0.0
plural,singular,plural_singular,0.9116666666666666,519.0,0.0
plural,plural,plural_plural,0.9983333333333332,519.0,0.0
singular,singular,singular_singular,1.0,140.0,0.0
singular,plural,singular_plural,0.9566666666666668,140.0,0.0
plural,singular,plural_singular,0.9083333333333332,140.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,140.0,0.0
singular,singular,singular_singular,1.0,951.0,0.0
singular,plural,singular_plural,0.9583333333333334,951.0,0.0016666666666665941
plural,singular,plural_singular,0.9066666666666666,951.0,-0.0050000000000000044
plural,plural,plural_plural,0.9983333333333332,951.0,0.0
singular,singular,singular_singular,1.0,570.0,0.0
singular,plural,singular_plural,0.9566666666666668,570.0,0.0
plural,singular,plural_singular,0.9116666666666666,570.0,0.0
plural,plural,plural_plural,0.9983333333333332,570.0,0.0
singular,singular,singular_singular,1.0,1168.0,0.0
singular,plural,singular_plural,0.9516666666666668,1168.0,-0.0050000000000000044
plural,singular,plural_singular,0.9133333333333332,1168.0,0.0016666666666665941
plural,plural,plural_plural,0.9966666666666668,1168.0,-0.001666666666666372
singular,singular,singular_singular,1.0,1126.0,0.0
singular,plural,singular_plural,0.9616666666666668,1126.0,0.0050000000000000044
plural,singular,plural_singular,0.91,1126.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1126.0,0.0
singular,singular,singular_singular,1.0,659.0,0.0
singular,plural,singular_plural,0.95,659.0,-0.006666666666666821
plural,singular,plural_singular,0.9066666666666666,659.0,-0.0050000000000000044
plural,plural,plural_plural,0.9983333333333332,659.0,0.0
singular,singular,singular_singular,1.0,448.0,0.0
singular,plural,singular_plural,0.9616666666666668,448.0,0.0050000000000000044
plural,singular,plural_singular,0.9083333333333332,448.0,-0.0033333333333334103
plural,plural,plural_plural,0.9966666666666668,448.0,-0.001666666666666372
singular,singular,singular_singular,1.0,829.0,0.0
singular,plural,singular_plural,0.9566666666666668,829.0,0.0
plural,singular,plural_singular,0.9133333333333332,829.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,829.0,0.0
singular,singular,singular_singular,1.0,875.0,0.0
singular,plural,singular_plural,0.9566666666666668,875.0,0.0
plural,singular,plural_singular,0.9116666666666666,875.0,0.0
plural,plural,plural_plural,0.9983333333333332,875.0,0.0
singular,singular,singular_singular,1.0,738.0,0.0
singular,plural,singular_plural,0.96,738.0,0.0033333333333331883
plural,singular,plural_singular,0.9083333333333332,738.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,738.0,0.0
singular,singular,singular_singular,1.0,618.0,0.0
singular,plural,singular_plural,0.9566666666666668,618.0,0.0
plural,singular,plural_singular,0.91,618.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,618.0,0.0
singular,singular,singular_singular,1.0,112.0,0.0
singular,plural,singular_plural,0.9566666666666668,112.0,0.0
plural,singular,plural_singular,0.9133333333333332,112.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,112.0,0.0
singular,singular,singular_singular,1.0,250.0,0.0
singular,plural,singular_plural,0.9533333333333334,250.0,-0.0033333333333334103
plural,singular,plural_singular,0.9133333333333332,250.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,250.0,0.0
singular,singular,singular_singular,1.0,249.0,0.0
singular,plural,singular_plural,0.955,249.0,-0.0016666666666668162
plural,singular,plural_singular,0.91,249.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,249.0,0.0
singular,singular,singular_singular,1.0,110.0,0.0
singular,plural,singular_plural,0.9566666666666668,110.0,0.0
plural,singular,plural_singular,0.9133333333333332,110.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,110.0,0.0
singular,singular,singular_singular,1.0,258.0,0.0
singular,plural,singular_plural,0.955,258.0,-0.0016666666666668162
plural,singular,plural_singular,0.91,258.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,258.0,0.0
singular,singular,singular_singular,1.0,320.0,0.0
singular,plural,singular_plural,0.9533333333333334,320.0,-0.0033333333333334103
plural,singular,plural_singular,0.9116666666666666,320.0,0.0
plural,plural,plural_plural,0.9983333333333332,320.0,0.0
singular,singular,singular_singular,1.0,211.0,0.0
singular,plural,singular_plural,0.9566666666666668,211.0,0.0
plural,singular,plural_singular,0.9116666666666666,211.0,0.0
plural,plural,plural_plural,0.9983333333333332,211.0,0.0
singular,singular,singular_singular,1.0,975.0,0.0
singular,plural,singular_plural,0.9566666666666668,975.0,0.0
plural,singular,plural_singular,0.91,975.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,975.0,0.0
singular,singular,singular_singular,1.0,1110.0,0.0
singular,plural,singular_plural,0.9566666666666668,1110.0,0.0
plural,singular,plural_singular,0.9116666666666666,1110.0,0.0
plural,plural,plural_plural,0.9983333333333332,1110.0,0.0
singular,singular,singular_singular,1.0,162.0,0.0
singular,plural,singular_plural,0.9533333333333334,162.0,-0.0033333333333334103
plural,singular,plural_singular,0.9116666666666666,162.0,0.0
plural,plural,plural_plural,0.9983333333333332,162.0,0.0
singular,singular,singular_singular,1.0,208.0,0.0
singular,plural,singular_plural,0.955,208.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,208.0,0.0
plural,plural,plural_plural,0.9983333333333332,208.0,0.0
singular,singular,singular_singular,1.0,227.0,0.0
singular,plural,singular_plural,0.9583333333333334,227.0,0.0016666666666665941
plural,singular,plural_singular,0.91,227.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,227.0,0.0
singular,singular,singular_singular,1.0,1017.0,0.0
singular,plural,singular_plural,0.9483333333333334,1017.0,-0.008333333333333415
plural,singular,plural_singular,0.9116666666666666,1017.0,0.0
plural,plural,plural_plural,0.9983333333333332,1017.0,0.0
singular,singular,singular_singular,1.0,365.0,0.0
singular,plural,singular_plural,0.94,365.0,-0.01666666666666683
plural,singular,plural_singular,0.92,365.0,0.008333333333333415
plural,plural,plural_plural,1.0,365.0,0.0016666666666668162
singular,singular,singular_singular,1.0,831.0,0.0
singular,plural,singular_plural,0.9566666666666668,831.0,0.0
plural,singular,plural_singular,0.9116666666666666,831.0,0.0
plural,plural,plural_plural,0.9983333333333332,831.0,0.0
singular,singular,singular_singular,1.0,1148.0,0.0
singular,plural,singular_plural,0.96,1148.0,0.0033333333333331883
plural,singular,plural_singular,0.9116666666666666,1148.0,0.0
plural,plural,plural_plural,0.9983333333333332,1148.0,0.0
singular,singular,singular_singular,1.0,417.0,0.0
singular,plural,singular_plural,0.955,417.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,417.0,0.0
plural,plural,plural_plural,0.9983333333333332,417.0,0.0
singular,singular,singular_singular,1.0,544.0,0.0
singular,plural,singular_plural,0.9566666666666668,544.0,0.0
plural,singular,plural_singular,0.9133333333333332,544.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,544.0,0.0
singular,singular,singular_singular,1.0,822.0,0.0
singular,plural,singular_plural,0.9583333333333334,822.0,0.0016666666666665941
plural,singular,plural_singular,0.8966666666666666,822.0,-0.015000000000000013
plural,plural,plural_plural,0.9966666666666668,822.0,-0.001666666666666372
singular,singular,singular_singular,1.0,1192.0,0.0
singular,plural,singular_plural,0.9533333333333334,1192.0,-0.0033333333333334103
plural,singular,plural_singular,0.9133333333333332,1192.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1192.0,0.0
singular,singular,singular_singular,1.0,309.0,0.0
singular,plural,singular_plural,0.9566666666666668,309.0,0.0
plural,singular,plural_singular,0.91,309.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,309.0,0.0
singular,singular,singular_singular,1.0,174.0,0.0
singular,plural,singular_plural,0.9566666666666668,174.0,0.0
plural,singular,plural_singular,0.9116666666666666,174.0,0.0
plural,plural,plural_plural,0.9983333333333332,174.0,0.0
singular,singular,singular_singular,1.0,31.0,0.0
singular,plural,singular_plural,0.9566666666666668,31.0,0.0
plural,singular,plural_singular,0.9116666666666666,31.0,0.0
plural,plural,plural_plural,0.9983333333333332,31.0,0.0
singular,singular,singular_singular,1.0,191.0,0.0
singular,plural,singular_plural,0.9566666666666668,191.0,0.0
plural,singular,plural_singular,0.91,191.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,191.0,0.0
singular,singular,singular_singular,1.0,251.0,0.0
singular,plural,singular_plural,0.955,251.0,-0.0016666666666668162
plural,singular,plural_singular,0.91,251.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,251.0,0.0
singular,singular,singular_singular,1.0,381.0,0.0
singular,plural,singular_plural,0.955,381.0,-0.0016666666666668162
plural,singular,plural_singular,0.9083333333333332,381.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,381.0,0.0
singular,singular,singular_singular,1.0,573.0,0.0
singular,plural,singular_plural,0.9566666666666668,573.0,0.0
plural,singular,plural_singular,0.91,573.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,573.0,0.0
singular,singular,singular_singular,1.0,553.0,0.0
singular,plural,singular_plural,0.9566666666666668,553.0,0.0
plural,singular,plural_singular,0.91,553.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,553.0,0.0
singular,singular,singular_singular,1.0,565.0,0.0
singular,plural,singular_plural,0.975,565.0,0.0183333333333332
plural,singular,plural_singular,0.9133333333333332,565.0,0.0016666666666665941
plural,plural,plural_plural,0.995,565.0,-0.0033333333333331883
singular,singular,singular_singular,1.0,352.0,0.0
singular,plural,singular_plural,0.9566666666666668,352.0,0.0
plural,singular,plural_singular,0.9083333333333332,352.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,352.0,0.0
singular,singular,singular_singular,1.0,1138.0,0.0
singular,plural,singular_plural,0.9866666666666668,1138.0,0.030000000000000027
plural,singular,plural_singular,0.91,1138.0,-0.0016666666666665941
plural,plural,plural_plural,0.9883333333333332,1138.0,-0.010000000000000009
singular,singular,singular_singular,1.0,923.0,0.0
singular,plural,singular_plural,0.9566666666666668,923.0,0.0
plural,singular,plural_singular,0.905,923.0,-0.006666666666666599
plural,plural,plural_plural,0.9966666666666668,923.0,-0.001666666666666372
singular,singular,singular_singular,1.0,1077.0,0.0
singular,plural,singular_plural,0.9583333333333334,1077.0,0.0016666666666665941
plural,singular,plural_singular,0.9133333333333332,1077.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1077.0,0.0
singular,singular,singular_singular,1.0,525.0,0.0
singular,plural,singular_plural,0.9583333333333334,525.0,0.0016666666666665941
plural,singular,plural_singular,0.9066666666666666,525.0,-0.0050000000000000044
plural,plural,plural_plural,0.9983333333333332,525.0,0.0
singular,singular,singular_singular,1.0,210.0,0.0
singular,plural,singular_plural,0.9566666666666668,210.0,0.0
plural,singular,plural_singular,0.9116666666666666,210.0,0.0
plural,plural,plural_plural,0.9983333333333332,210.0,0.0
singular,singular,singular_singular,1.0,1188.0,0.0
singular,plural,singular_plural,0.9583333333333334,1188.0,0.0016666666666665941
plural,singular,plural_singular,0.9133333333333332,1188.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1188.0,0.0
singular,singular,singular_singular,1.0,871.0,0.0
singular,plural,singular_plural,0.9516666666666668,871.0,-0.0050000000000000044
plural,singular,plural_singular,0.9133333333333332,871.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,871.0,0.0
singular,singular,singular_singular,1.0,667.0,0.0
singular,plural,singular_plural,0.955,667.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,667.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,667.0,0.0
singular,singular,singular_singular,1.0,574.0,0.0
singular,plural,singular_plural,0.9566666666666668,574.0,0.0
plural,singular,plural_singular,0.9116666666666666,574.0,0.0
plural,plural,plural_plural,0.9983333333333332,574.0,0.0
singular,singular,singular_singular,1.0,232.0,0.0
singular,plural,singular_plural,0.9566666666666668,232.0,0.0
plural,singular,plural_singular,0.9116666666666666,232.0,0.0
plural,plural,plural_plural,0.9983333333333332,232.0,0.0
singular,singular,singular_singular,1.0,993.0,0.0
singular,plural,singular_plural,0.9566666666666668,993.0,0.0
plural,singular,plural_singular,0.9116666666666666,993.0,0.0
plural,plural,plural_plural,0.9983333333333332,993.0,0.0
singular,singular,singular_singular,1.0,502.0,0.0
singular,plural,singular_plural,0.9566666666666668,502.0,0.0
plural,singular,plural_singular,0.9116666666666666,502.0,0.0
plural,plural,plural_plural,0.9983333333333332,502.0,0.0
singular,singular,singular_singular,1.0,698.0,0.0
singular,plural,singular_plural,0.9566666666666668,698.0,0.0
plural,singular,plural_singular,0.9116666666666666,698.0,0.0
plural,plural,plural_plural,0.9966666666666668,698.0,-0.001666666666666372
singular,singular,singular_singular,1.0,345.0,0.0
singular,plural,singular_plural,0.9566666666666668,345.0,0.0
plural,singular,plural_singular,0.91,345.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,345.0,0.0
singular,singular,singular_singular,1.0,898.0,0.0
singular,plural,singular_plural,0.965,898.0,0.008333333333333193
plural,singular,plural_singular,0.9016666666666666,898.0,-0.010000000000000009
plural,plural,plural_plural,0.9966666666666668,898.0,-0.001666666666666372
singular,singular,singular_singular,1.0,1109.0,0.0
singular,plural,singular_plural,0.9533333333333334,1109.0,-0.0033333333333334103
plural,singular,plural_singular,0.9066666666666666,1109.0,-0.0050000000000000044
plural,plural,plural_plural,0.9983333333333332,1109.0,0.0
singular,singular,singular_singular,1.0,1012.0,0.0
singular,plural,singular_plural,0.9566666666666668,1012.0,0.0
plural,singular,plural_singular,0.9133333333333332,1012.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1012.0,0.0
singular,singular,singular_singular,1.0,173.0,0.0
singular,plural,singular_plural,0.9566666666666668,173.0,0.0
plural,singular,plural_singular,0.91,173.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,173.0,0.0
singular,singular,singular_singular,1.0,1281.0,0.0
singular,plural,singular_plural,0.9483333333333334,1281.0,-0.008333333333333415
plural,singular,plural_singular,0.9133333333333332,1281.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1281.0,0.0
singular,singular,singular_singular,1.0,221.0,0.0
singular,plural,singular_plural,0.955,221.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,221.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,221.0,0.0
singular,singular,singular_singular,1.0,89.0,0.0
singular,plural,singular_plural,0.955,89.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,89.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,89.0,0.0
singular,singular,singular_singular,1.0,136.0,0.0
singular,plural,singular_plural,0.9566666666666668,136.0,0.0
plural,singular,plural_singular,0.91,136.0,-0.0016666666666665941
